village_code,village_name_marathi,village_name_english,taluka_name_marathi,taluka_name_english,Marginal,Small,Semi-medium,Medium,Large,Marginal_count,Small_count,Semi-medium_count,Medium_count,Large_count
2707000400694100,कासमपुर,Kasamapura,अचलपुर,Achalapura,7.640000000000001,17.099999999999998,16.009999999999998,12.620000000000001,13.72,55,11,6,2,1
2707000400694200,वाल्मिकपुर,Valmikapura,अचलपुर,Achalapura,27.639999999999993,57.650000000000006,10.5,16.63,0.0,43,41,4,3,0
2707000400694300,पांचबा खुर्द,Pamchaba Khurda,अचलपुर,Achalapura,11.951880000000001,15.540000000000003,7.09,0.0,0.0,21,11,3,0,0
2707000400694400,औरंगपुर,Auramgapura,अचलपुर,Achalapura,36.85999999999999,59.260000000000005,25.009999999999998,0.0,0.0,64,44,10,0,0
2707000400694500,टवलार,Tavalara,अचलपुर,Achalapura,173.97040000000007,307.47999999999996,209.73000000000005,67.53,12.4,293,223,83,13,1
2707000400694600,खांजमानगर,Khamjamanagara,अचलपुर,Achalapura,39.95518199999999,36.08,2.62,0.0,0.0,126,27,1,0,0
2707000400694700,कोपरा,Kopara,अचलपुर,Achalapura,68.29999999999997,87.34999999999997,24.8,17.939999999999998,0.0,106,60,10,4,0
2707000400694800,भिलोना,Bhilona,अचलपुर,Achalapura,114.49999999999997,238.94000000000017,103.89999999999998,9.67,0.0,176,168,43,2,0
2707000400695000,वलणी बु.,Valani Bu.,अचलपुर,Achalapura,14.740000000000002,30.92,5.109999999999999,0.0,0.0,22,23,2,0,0
2707000400695100,पार्डी,Pardi,अचलपुर,Achalapura,100.22000000000004,182.7700000000001,41.53,14.899999999999999,0.0,151,132,18,3,0
2707000400695200,रामापुर बु.,Ramapura Bu.,अचलपुर,Achalapura,2.64,5.959999999999999,2.2,0.0,0.0,5,5,1,0,0
2707000400695300,रामापुर खुर्द,Ramapura Khurda,अचलपुर,Achalapura,17.34,17.96,14.419999999999998,5.21,0.0,31,14,5,1,0
2707000400695400,पथ्रोट भाग - 1,Pathrota Bhaga  1,अचलपुर,Achalapura,166.7962659999987,173.48809999999995,80.54999999999998,4.69,0.0,2195,129,32,1,0
2707000400695400,पथ्रोट भाग -2,Pathrota Bhaga 2,अचलपुर,Achalapura,391.98746300000033,487.8199999999993,209.26000000000002,33.849999999999994,0.0,969,362,82,6,0
2707000400695500,जवळापुर,Javalapura,अचलपुर,Achalapura,68.76365800000002,111.78000000000004,44.64000000000001,0.0,0.0,132,82,18,0,0
2707000400695900,पोही,Pohi,अचलपुर,Achalapura,30.06825,73.36,27.88,4.81,0.0,73,55,11,1,0
2707000400696000,कुष्ठा बु.,Kushtha Bu.,अचलपुर,Achalapura,80.17,98.9,6.140000000000001,0.0,0.0,187,71,3,0,0
2707000400696100,कुष्ठा खु.,Kushtha Khu.,अचलपुर,Achalapura,36.95999999999998,50.4,19.63,0.0,0.0,61,35,7,0,0
2707000400696200,शिंदी बु.,Shimdi Bu.,अचलपुर,Achalapura,363.09036799999984,442.6299999999994,114.47999999999999,45.77,0.0,857,318,45,8,0
2707000400696300,कामतवाडा,Kamatavada,अचलपुर,Achalapura,93.92,154.75999999999996,57.95,5.11,10.27,129,109,23,1,1
2707000400696600,जानोरी,Janori,अचलपुर,Achalapura,22.960000000000004,28.03,12.78,7.69,0.0,36,20,6,1,0
2707000400696900,वडनेर भुजंग,Vadanera Bhujamga,अचलपुर,Achalapura,5.58,1.2,2.45,0.0,0.0,8,1,1,0,0
2707000400697000,काकडा,Kakada,अचलपुर,Achalapura,92.6502500000001,61.089999999999996,30.669999999999998,9.18,10.21,228,46,13,2,1
2707000400697100,रासेगाव,Rasegava,अचलपुर,Achalapura,119.58999999999993,106.79,98.31999999999998,18.31,0.0,206,85,39,3,0
2707000400697200,इसेंगाव,Isemgava,अचलपुर,Achalapura,22.619999999999997,27.51,10.18,0.0,0.0,36,22,3,0,0
2707000400697300,मुकिंदपुर,Mukimdapura,अचलपुर,Achalapura,16.34,20.669999999999998,3.0,0.0,0.0,29,16,1,0,0
2707000400697500,वासनि बु.,Vasani Bu.,अचलपुर,Achalapura,22.389999999999993,47.10999999999999,8.42,11.74,0.0,34,35,3,2,0
2707000400697600,वासनी खु.,Vasani Khu.,अचलपुर,Achalapura,156.4851999999999,222.02479999999997,64.07,8.72,0.0,238,158,25,2,0
2707000400697700,वाढोणा जहागीर,Vadhona Jahagira,अचलपुर,Achalapura,79.03999999999998,124.61999999999999,49.03000000000001,4.11,0.0,116,91,20,1,0
2707000400697800,रवळगाव,Ravalagava,अचलपुर,Achalapura,64.61000000000001,134.98999999999998,57.33999999999999,8.280000000000001,0.0,110,98,21,2,0
2707000400697900,शंकरपुर,Shamkarapura,अचलपुर,Achalapura,30.14,39.11,5.14,0.0,0.0,51,30,2,0,0
2707000400698000,येवता,Yevata,अचलपुर,Achalapura,74.96000000000001,91.47000000000001,23.91,6.59,0.0,122,69,10,1,0
2707000400698200,इसापुर,Isapura,अचलपुर,Achalapura,25.249999999999993,68.04999999999998,14.520000000000001,0.0,0.0,39,46,6,0,0
2707000400698300,शामपुर,Shamapura,अचलपुर,Achalapura,16.630000000000003,14.399999999999999,4.33,9.31,0.0,29,11,2,2,0
2707000400698400,कोल्हा,Kolha,अचलपुर,Achalapura,145.06000000000003,233.76,94.44000000000001,51.900000000000006,0.0,217,172,37,10,0
2707000400698500,सावली बु,Savali Bu,अचलपुर,Achalapura,29.029999999999994,12.51,4.5,0.0,0.0,43,10,2,0,0
2707000400698600,सावली खु,Savali Khu,अचलपुर,Achalapura,18.729999999999997,46.57,4.3100000000000005,4.54,0.0,28,34,2,1,0
2707000400698700,दोनोडा,Donoda,अचलपुर,Achalapura,28.07999999999999,51.17000000000001,9.11,0.0,0.0,47,37,3,0,0
2707000400698800,सांगवी न. खैरी,Samgavi Na. Khairi,अचलपुर,Achalapura,20.869999999999997,23.36,5.6,7.2,0.0,30,18,2,1,0
2707000400698900,हिवरा,Hivara,अचलपुर,Achalapura,26.819999999999993,37.300000000000004,7.82,0.0,0.0,54,27,3,0,0
2707000400699000,खैरी,Khairi,अचलपुर,Achalapura,85.72999999999998,156.27999999999997,57.93,15.559999999999999,0.0,132,118,25,3,0
2707000400699100,खानापुर चिचखेडा,Khanapura Chichakheda,अचलपुर,Achalapura,9.930000000000001,15.850000000000001,15.45,4.19,0.0,17,13,6,1,0
2707000400699300,नरसिंगपुर,Narasimgapura,अचलपुर,Achalapura,115.71999999999997,139.69,20.65,4.19,0.0,157,102,9,1,0
2707000400699400,रायपुर जहागीर,Rayapura Jahagira,अचलपुर,Achalapura,5.99,16.180000000000003,15.009999999999998,4.98,0.0,8,11,6,1,0
2707000400699500,रंगारवासणी,Ramgaravasani,अचलपुर,Achalapura,0.0,9.58,0.0,0.0,0.0,0,6,0,0,0
2707000400699600,वडगांव खुर्द,Vadagamva Khurda,अचलपुर,Achalapura,84.23,138.77,79.3,12.73,0.0,127,106,35,3,0
2707000400699700,येसूर्णा,Yesurna,अचलपुर,Achalapura,55.019999000000006,75.13000000000002,12.180000000000001,8.5,0.0,139,56,5,2,0
2707000400699900,येलकी,Yelaki,अचलपुर,Achalapura,30.139999999999997,35.66000000000001,25.259999999999998,11.64,0.0,52,25,10,2,0
2707000400700000,टोंगळाबाद,Tomgalabada,अचलपुर,Achalapura,69.27000000000004,58.540000000000006,17.24,0.0,0.0,113,42,7,0,0
2707000400700100,सावळापुर,Savalapura,अचलपुर,Achalapura,240.70000000000013,270.32,78.35000000000001,21.22,11.57,376,204,31,4,1
2707000400700300,निभारी,Nibhari,अचलपुर,Achalapura,35.43,32.35,6.550000000000001,0.0,0.0,66,24,3,0,0
2707000400700400,असदपुर,Asadapura,अचलपुर,Achalapura,272.87375500000024,368.6,222.86000000000004,46.5,22.97,559,260,89,10,2
2707000400700500,शहापुर (इनामगांव),Shahapura (Inamagamva),अचलपुर,Achalapura,86.28000000000004,113.34000000000002,46.370000000000005,0.0,0.0,145,82,18,0,0
2707000400700600,विरपुर,Virapura,अचलपुर,Achalapura,20.512246000000115,16.47,25.150000000000002,4.19,0.0,550,13,10,1,0
2707000400700700,विरखेड,Virakheda,अचलपुर,Achalapura,10.939999999999998,13.41,6.12,0.0,0.0,17,10,2,0,0
2707000400700800,वलणी खु.,Valani Khu.,अचलपुर,Achalapura,81.94000000000003,140.12,44.53,0.0,0.0,115,100,20,0,0
2707000400700900,जहानपुर,Jahanapura,अचलपुर,Achalapura,12.660000000000005,16.400000000000002,13.879999999999999,0.0,0.0,19,11,5,0,0
2707000400701000,जटानपुर,Jatanapura,अचलपुर,Achalapura,32.749999999999986,37.12,15.24,0.0,0.0,47,25,6,0,0
2707000400701100,रामापुर जांभळा,Ramapura Jambhala,अचलपुर,Achalapura,61.78999999999998,93.47000000000001,23.58,8.530000000000001,0.0,90,67,9,2,0
2707000400701200,रामगांव,Ramagamva,अचलपुर,Achalapura,23.366113000000002,30.240000000000006,15.43,4.5,0.0,200,22,6,1,0
2707000400701300,रायपुर (वा.),Rayapura (Va.),अचलपुर,Achalapura,15.990000000000002,26.410000000000004,32.129999999999995,13.32,0.0,38,18,12,2,0
2707000400701400,रायणी,Rayani,अचलपुर,Achalapura,35.03999999999999,83.27999999999999,31.189999999999998,21.01,0.0,45,56,12,4,0
2707000400701500,रत्नापुर,Ratnapura,अचलपुर,Achalapura,11.66,33.27,21.689999999999998,7.1,0.0,44,24,8,1,0
2707000400701600,महम्मदपुर,Mahammadapura,अचलपुर,Achalapura,7.0,20.310000000000006,4.24,0.0,0.0,11,14,2,0,0
2707000400701700,खेल भालेराय,Khela Bhaleraya,अचलपुर,Achalapura,25.986092999999975,32.08,7.48,0.0,0.0,168,22,3,0,0
2707000400701800,भांडे-भोंडे,BhamdeBhomde,अचलपुर,Achalapura,49.439999999999976,87.91000000000003,38.809999999999995,9.9,0.0,97,61,15,2,0
2707000400701900,बाजीतपूर,Bajitapura,अचलपुर,Achalapura,23.48,49.62999999999998,25.95,9.55,0.0,34,36,10,2,0
2707000400702100,खेल बगाड,Khela Bagada,अचलपुर,Achalapura,16.369999999999997,17.080000000000002,13.100000000000001,5.91,0.0,26,12,5,1,0
2707000400702300,धरमपुर,Dharamapura,अचलपुर,Achalapura,54.12999999999998,84.72000000000001,11.13,19.23,0.0,81,60,4,4,0
2707000400702400,तिरमलपुर,Tiramalapura,अचलपुर,Achalapura,8.990000000000002,20.189999999999998,10.989999999999998,0.0,0.0,12,14,5,0,0
2707000400702500,कविठा बु.,Kavitha Bu.,अचलपुर,Achalapura,259.90154399999983,337.2500000000003,177.3250000000001,39.800000000000004,0.0,852,246,74,8,0
2707000400702600,कविठा खुर्द,Kavitha Khurda,अचलपुर,Achalapura,113.29000000000008,136.50000000000003,69.35000000000001,0.0,0.0,170,100,28,0,0
2707000400702700,सलाबतपुर,Salabatapura,अचलपुर,Achalapura,44.260000000000005,55.04000000000001,6.890000000000001,0.0,0.0,62,40,3,0,0
2707000400702800,अंबुज,Ambuja,अचलपुर,Achalapura,14.39,15.58,6.4799999999999995,4.17,0.0,21,11,3,1,0
2707000400702900,अंतरगाव,Amtaragava,अचलपुर,Achalapura,31.06,32.669999999999995,18.29,4.79,0.0,132,24,8,1,0
2707000400703000,खुशालपुर,Khushalapura,अचलपुर,Achalapura,2.15,0.0,0.0,0.0,0.0,5,0,0,0,0
2707000400703000,खुशालपुर,Khushalapura,अचलपुर,Achalapura,0.0,3.5,2.18,0.0,0.0,0,3,1,0,0
2707000400703100,खानापुर,Khanapura,अचलपुर,Achalapura,28.37,42.73000000000001,7.9,0.0,0.0,45,31,3,0,0
2707000400703200,खानजानबाद,Khanajanabada,अचलपुर,Achalapura,14.399999999999999,5.390000000000001,13.59,9.04,0.0,20,4,6,2,0
2707000400703300,खेल बारी,Khela Bari,अचलपुर,Achalapura,53.85522899999987,46.72,7.68,0.0,0.0,640,33,3,0,0
2707000400703400,खेल बोचा,Khela Bocha,अचलपुर,Achalapura,5.94,21.46,4.9399999999999995,0.0,0.0,9,15,2,0,0
2707000400703500,खेल त्रिंबक नारायण,Khela Trimbaka Narayana,अचलपुर,Achalapura,159.19091199999855,135.37000000000003,46.449999999999996,7.34,22.2048,1940,98,18,1,1
2707000400703600,खेल टेकाड,Khela Tekada,अचलपुर,Achalapura,75.65219200000003,100.91999999999999,13.059999999999999,19.32,0.0,250,77,6,3,0
2707000400703700,खेल गुजर,Khela Gujara,अचलपुर,Achalapura,73.18427499999993,72.964517,20.53,4.21,0.0,756,52,8,1,0
2707000400703800,खेल घुमंट,Khela Ghumamta,अचलपुर,Achalapura,29.08999999999999,83.48000000000002,29.859999999999996,0.0,0.0,41,62,12,0,0
2707000400704000,सांगवी न. निजामपूर,Samgavi Na. Nijamapura,अचलपुर,Achalapura,30.307399999999983,37.1526,27.7,8.69,0.0,71,26,9,2,0
2707000500700600,कारंजा बहीरम,Karamja Bahirama,चांदुर बा,Chamdura Ba,313.45000000000056,511.5599999999999,201.49,92.64,58.93,490,380,81,15,5
2707000500700700,पाळा,Pala,चांदुर बा,Chamdura Ba,125.755,200.57,96.79000000000002,42.440000000000005,0.0,241,145,35,8,0
2707000500700800,शिरजगाव कसबा 2,Shirajagava Kasaba 2,चांदुर बा,Chamdura Ba,266.3916749999999,301.24000000000024,140.26999999999992,58.230000000000004,0.0,428,219,55,9,0
2707000500700800,शिरजगांव कसबा 3,Shirajagamva Kasaba 3,चांदुर बा,Chamdura Ba,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2707000500700900,रतनपुर,Ratanapura,चांदुर बा,Chamdura Ba,60.38000000000001,48.59000000000001,21.01,4.1,0.0,100,38,8,1,0
2707000500701000,सायखेडा,Sayakheda,चांदुर बा,Chamdura Ba,58.669999999999995,99.66000000000001,44.370000000000005,14.049999999999999,0.0,99,72,15,3,0
2707000500701100,बोदड,Bodada,चांदुर बा,Chamdura Ba,116.00999999999993,183.83999999999992,46.35,6.98,0.0,180,134,19,1,0
2707000500701200,सुभानपुर,Subhanapura,चांदुर बा,Chamdura Ba,86.11928300000005,159.25669999999994,45.36,4.6,0.0,129,119,18,1,0
2707000500701300,खरपी,Kharapi,चांदुर बा,Chamdura Ba,331.3964450000002,705.9700000000001,491.83000000000027,122.66,57.0386,518,498,188,22,5
2707000500701400,गोविंदपुर .,Govimdapura .,चांदुर बा,Chamdura Ba,85.02000000000004,101.11999999999999,36.69999999999999,14.83,0.0,136,74,14,3,0
2707000500701500,खे.म्हाला (करजगाव),Khe.Mhala (Karajagava),चांदुर बा,Chamdura Ba,115.48442299999998,86.10000000000001,16.82,0.0,0.0,454,66,7,0,0
2707000500701600,अलमपुर,Alamapura,चांदुर बा,Chamdura Ba,31.259999999999998,44.300000000000004,20.839999999999996,0.0,0.0,59,32,8,0,0
2707000500701700,कल्होडी,Kalhodi,चांदुर बा,Chamdura Ba,62.139799999999994,39.4,23.469999999999995,12.45,0.0,131,31,8,2,0
2707000500701800,सर्फापुर,Sarphapura,चांदुर बा,Chamdura Ba,67.004567,49.74999999999999,20.150000000000002,5.41,0.0,158,37,8,1,0
2707000500701900,पांढरी,Pamdhari,चांदुर बा,Chamdura Ba,40.72,87.31,20.099999999999998,5.44,0.0,62,62,9,1,0
2707000500702000,खे.सकाराम,Khe.Sakarama,चांदुर बा,Chamdura Ba,84.44999999999996,88.06999999999996,26.59,10.67,0.0,147,65,11,2,0
2707000500702100,खे.जानुजी (देखमुख कुऱ्हा ),Khe.Januji (Dekhamukha Kurha ),चांदुर बा,Chamdura Ba,132.43,151.44,83.96000000000002,30.23,0.0,214,111,33,7,0
2707000500702200,खे.चौधर ( करजगाव ),Khe.Chaudhara ( Karajagava ),चांदुर बा,Chamdura Ba,120.09744499999984,57.68,22.74,0.0,0.0,745,45,9,0,0
2707000500702300,भालेवाडी,Bhalevadi,चांदुर बा,Chamdura Ba,144.11,196.81,68.82,18.840000000000003,10.63,221,146,27,4,1
2707000500702400,उमरी,Umari,चांदुर बा,Chamdura Ba,43.36999999999998,40.5,28.889999999999993,4.25,0.0,64,31,12,1,0
2707000500702500,शिंदी खु.,Shimdi Khu.,चांदुर बा,Chamdura Ba,67.33000000000001,106.40999999999998,38.10999999999999,4.7,0.0,169,80,15,1,0
2707000500702600,मक्रमपुर,Makramapura,चांदुर बा,Chamdura Ba,57.83999999999998,81.40000000000002,74.66000000000001,13.879999999999999,0.0,109,57,30,3,0
2707000500702700,सोमठाना,Somathana,चांदुर बा,Chamdura Ba,40.45999999999998,60.25000000000001,7.94,20.05,0.0,156,41,3,4,0
2707000500702800,पलसवाडा,Palasavada,चांदुर बा,Chamdura Ba,33.64,45.730000000000004,16.37,0.0,0.0,54,34,7,0,0
2707000500703000,लाखनवाडी,Lakhanavadi,चांदुर बा,Chamdura Ba,119.52000000000004,182.54999999999998,78.72,12.559999999999999,0.0,227,137,31,3,0
2707000500703100,खे.खुशाल कुऱ्हा,Khe.Khushala Kurha,चांदुर बा,Chamdura Ba,174.2100000000001,210.56999999999996,70.12,9.14,0.0,295,159,30,2,0
2707000500703200,खे. जुनाजी (चौधर कुऱ्हा ),Khe. Junaji (Chaudhara Kurha ),चांदुर बा,Chamdura Ba,51.55999999999998,68.7,33.19,4.26,12.24,87,51,13,1,1
2707000500703300,थुगाव पिंप्री,Thugava Pimpri,चांदुर बा,Chamdura Ba,237.46458100000007,297.81000000000006,108.16999999999997,26.29,0.0,515,225,46,6,0
2707000500703400,सांजापुर,Samjapura,चांदुर बा,Chamdura Ba,5.147321,7.75,4.32,0.0,0.0,37,6,2,0,0
2707000500703500,कोंडवर्धा,Komdavardha,चांदुर बा,Chamdura Ba,216.99000000000015,245.56,103.98,55.86999999999999,17.35,373,184,43,10,1
2707000500703600,इनायतपुर,Inayatapura,चांदुर बा,Chamdura Ba,66.74000000000001,89.33999999999997,19.939999999999998,4.14,0.0,122,68,7,1,0
2707000500703800,चिंचकुभ,Chimchakubha,चांदुर बा,Chamdura Ba,10.180000000000001,47.489999999999995,14.069999999999999,20.740000000000002,10.87,14,32,6,3,1
2707000500703900,रेडवा,Redava,चांदुर बा,Chamdura Ba,32.57999999999999,73.38000000000001,29.23,71.94,11.3,46,52,12,10,1
2707000500704200,नागरवाडी,Nagaravadi,चांदुर बा,Chamdura Ba,103.25000000000001,224.82999999999996,127.53999999999998,142.7,230.82,229,156,49,24,9
2707000500704300,परसोडा,Parasoda,चांदुर बा,Chamdura Ba,31.679999999999996,71.86000000000001,56.65,29.699999999999996,0.0,53,55,22,5,0
2707000500704400,खिनखिनी,Khinakhini,चांदुर बा,Chamdura Ba,7.080000000000002,7.640000000000001,0.0,51.25,88.62,31,5,0,8,5
2707000500704500,सांबोरा,Sambora,चांदुर बा,Chamdura Ba,38.64,134.41000000000005,58.42999999999999,163.85000000000002,47.029999999999994,52,104,22,27,4
2707000500704600,घाटलाडकी,Ghataladaki,चांदुर बा,Chamdura Ba,142.85444100000004,194.68000000000012,67.67999999999999,14.73,0.0,411,152,27,3,0
2707000500704700,बेलमंडळी,Belamamdali,चांदुर बा,Chamdura Ba,47.58,95.17999999999995,48.8,19.21,0.0,111,71,18,4,0
2707000500704800,विश्रोळी,Vishroli,चांदुर बा,Chamdura Ba,223.59000000000012,332.1599999999997,202.63,154.67999999999998,344.93,405,235,76,27,9
2707000500705000,जावरा,Javara,चांदुर बा,Chamdura Ba,98.72000000000003,81.55000000000004,6.0600000000000005,0.0,0.0,156,59,2,0,0
2707000500705100,चिंचोली बु.,Chimcholi Bu.,चांदुर बा,Chamdura Ba,109.53000000000003,154.5400000000001,59.13,9.94,0.0,181,116,22,2,0
2707000500705200,गौरखेडा,Gaurakheda,चांदुर बा,Chamdura Ba,81.95000000000002,108.15999999999995,26.38,10.3,0.0,172,79,11,2,0
2707000500705300,विठलापुर,Vithalapura,चांदुर बा,Chamdura Ba,27.55,72.13,34.91,10.09,0.0,40,53,14,2,0
2707000500705400,वणी,Vani,चांदुर बा,Chamdura Ba,122.5735,160.39999999999995,73.46000000000001,10.32,0.0,303,113,26,2,0
2707000500705500,बेलखेडा,Belakheda,चांदुर बा,Chamdura Ba,87.25999999999998,124.46000000000001,41.13000000000001,12.72,0.0,151,93,18,2,0
2707000500705600,वारोळी,Varoli,चांदुर बा,Chamdura Ba,120.42999999999999,275.2300000000001,93.02,84.74000000000001,71.33,181,212,35,14,5
2707000500705700,कुरणखेड,Kuranakheda,चांदुर बा,Chamdura Ba,149.62725500000002,276.94,132.3,35.36,0.0,322,203,51,7,0
2707000500705800,निमखेडा,Nimakheda,चांदुर बा,Chamdura Ba,99.38999999999999,106.30999999999995,14.84,5.56,0.0,178,77,6,1,0
2707000500705900,सुरळी,Surali,चांदुर बा,Chamdura Ba,242.85000000000002,380.9099999999998,196.45999999999998,42.279999999999994,13.77,458,277,76,8,1
2707000500706000,ब्राम्हणवाडा थडी,Bramhanavada Thadi,चांदुर बा,Chamdura Ba,305.4589449999995,320.9000000000001,147.04999999999995,20.25,0.0,1026,233,58,4,0
2707000500706100,मार्कंडा,Markamda,चांदुर बा,Chamdura Ba,57.989999999999995,46.22,2.46,5.79,0.0,114,37,1,1,0
2707000500706300,वडुरा.,Vadura.,चांदुर बा,Chamdura Ba,95.57000000000008,118.43,61.49999999999999,0.0,0.0,170,83,26,0,0
2707000500706400,देउरवाडा,Deuravada,चांदुर बा,Chamdura Ba,177.03467100000012,119.73499999999997,94.50999999999998,22.62,0.0,412,92,37,4,0
2707000500706700,ब्राम्हनवाडा पाठक,Bramhanavada Pathaka,चांदुर बा,Chamdura Ba,265.69,270.40000000000015,79.1,31.39,0.0,507,198,30,7,0
2707000500706800,सोनोरी,Sonori,चांदुर बा,Chamdura Ba,86.40999999999995,98.60999999999997,29.349999999999998,5.86,0.0,204,71,12,1,0
2707000500706900,गणोजा,Ganoja,चांदुर बा,Chamdura Ba,74.96000000000001,102.14000000000003,74.19,88.74999999999999,0.0,127,75,29,18,0
2707000500707200,सलीमपुर,Salimapura,चांदुर बा,Chamdura Ba,52.059999999999995,64.90000000000002,45.01,25.01,10.86,82,46,16,5,1
2707000500707300,जालनापुर,Jalanapura,चांदुर बा,Chamdura Ba,49.50499999999997,56.71,24.729999999999997,10.79,0.0,102,41,10,2,0
2707000500707400,सुलतानपुर,Sulatanapura,चांदुर बा,Chamdura Ba,3.01,5.01,0.0,0.0,0.0,8,3,0,0,0
2707000500707500,अलीपुर,Alipura,चांदुर बा,Chamdura Ba,2.64,3.26,0.0,0.0,0.0,9,2,0,0,0
2707000500707600,माधान,Madhana,चांदुर बा,Chamdura Ba,261.04266200000006,262.91999999999996,103.97,17.43,0.0,558,194,42,4,0
2707000500707700,काजळी,Kajali,चांदुर बा,Chamdura Ba,149.94872999999998,130.44500000000002,110.935,48.78,0.0,302,98,42,9,0
2707000500708000,कोदोरी,Kodori,चांदुर बा,Chamdura Ba,137.74000000000012,161.73000000000005,99.08999999999999,40.66,28.42,216,119,38,8,2
2707000500708100,दिलालपुर,Dilalapura,चांदुर बा,Chamdura Ba,74.96999999999998,120.09999999999997,41.77,14.599999999999998,0.0,153,92,18,3,0
2707000500708200,हीरापुर,Hirapura,चांदुर बा,Chamdura Ba,48.939999999999976,60.35,24.320000000000004,0.0,0.0,92,44,10,0,0
2707000500708300,नानोरी,Nanori,चांदुर बा,Chamdura Ba,96.21767100000001,113.30999999999997,50.71999999999999,18.5,0.0,300,82,18,4,0
2707000500708400,अब्दलपुर,Abdalapura,चांदुर बा,Chamdura Ba,20.429113000000008,32.35,29.219999999999995,0.0,0.0,403,23,11,0,0
2707000500708500,इमामपुर,Imamapura,चांदुर बा,Chamdura Ba,150.00190000000035,195.90000000000003,96.47999999999999,48.23,0.0,839,141,38,9,0
2707000500708600,नजरपुर खु,Najarapura Khu,चांदुर बा,Chamdura Ba,29.059999999999995,39.54,10.600000000000001,4.24,0.0,52,28,4,1,0
2707000500708700,मिर्झापुर,Mirjhapura,चांदुर बा,Chamdura Ba,38.56999999999998,24.67000000000001,28.58,9.83,0.0,75,18,12,2,0
2707000500708900,तोंडगाव,Tomdagava,चांदुर बा,Chamdura Ba,297.13364200000007,481.87999999999994,206.06,50.959999999999994,0.0,509,350,80,10,0
2707000500709000,अमृल्लापुर,Amrrillapura,चांदुर बा,Chamdura Ba,131.216937,167.12999999999997,62.160000000000004,33.01,0.0,235,119,27,7,0
2707000500709100,फाजलापुर,Phajalapura,चांदुर बा,Chamdura Ba,121.02999999999997,170.68,56.43999999999998,4.0,0.0,199,122,23,1,0
2707000500709200,तळेगाव मोहना,Talegava Mohana,चांदुर बा,Chamdura Ba,66.03,110.31999999999995,41.739999999999995,0.0,0.0,109,80,17,0,0
2707000500709300,पिंप्री तळेगाव,Pimpri Talegava,चांदुर बा,Chamdura Ba,82.86999999999998,97.13000000000001,63.49999999999999,33.31,13.47,120,72,25,7,1
2707000500709400,मौचखेडा,Mauchakheda,चांदुर बा,Chamdura Ba,103.2486379999992,128.02999999999997,30.970000000000002,20.07,0.0,320,97,14,3,0
2707000500709500,मासोद,Masoda,चांदुर बा,Chamdura Ba,149.65610000000004,213.65000000000006,58.94,14.82,12.89,248,150,22,3,1
2707000500709600,टोंगलापुर,Tomgalapura,चांदुर बा,Chamdura Ba,93.36045899999998,123.34474099999996,81.55000000000003,11.78,0.0,173,93,27,2,0
2707000500709700,पिंप्री थुगाव,Pimpri Thugava,चांदुर बा,Chamdura Ba,119.07999999999994,206.69000000000005,51.60000000000001,15.61,0.0,192,153,19,3,0
2707000500710000,निंभोरा,Nimbhora,चांदुर बा,Chamdura Ba,65.36000000000004,82.34000000000003,38.81,0.0,29.4,136,61,16,0,1
2707000500710100,जसापुर,Jasapura,चांदुर बा,Chamdura Ba,66.56,54.11,11.1,4.29,0.0,111,41,4,1,0
2707000500710200,रशिदपुर,Rashidapura,चांदुर बा,Chamdura Ba,36.17999999999999,64.18,11.45,19.14,0.0,59,47,5,3,0
2707000500710300,महंमदपुर,Mahammadapura,चांदुर बा,Chamdura Ba,19.840000000000003,30.010000000000005,9.38,9.66,0.0,42,21,4,2,0
2707000500710400,वडाळा,Vadala,चांदुर बा,Chamdura Ba,57.27,50.58000000000001,4.4399999999999995,0.0,0.0,153,39,2,0,0
2707000500710500,पिंपळखुटा,Pimpalakhuta,चांदुर बा,Chamdura Ba,133.21000000000006,110.85000000000001,22.51,6.52,0.0,268,84,11,1,0
2707000500710600,कृष्णापुर .,Krrishnapura .,चांदुर बा,Chamdura Ba,37.16999999999998,26.12,14.65,0.0,0.0,63,19,6,0,0
2707000500710700,हैदतपुर,Haidatapura,चांदुर बा,Chamdura Ba,57.39883500000002,38.36,13.04,0.0,0.0,122,28,6,0,0
2707000500710800,कुरळ,Kurala,चांदुर बा,Chamdura Ba,236.34999999999985,381.3600000000002,137.83,19.53,0.0,381,282,56,4,0
2707000500710900,फुबगाव,Phubagava,चांदुर बा,Chamdura Ba,62.50999999999998,98.10000000000002,38.14,9.2,0.0,98,71,17,2,0
2707000500711100,बेलुरा,Belura,चांदुर बा,Chamdura Ba,99.34999999999997,121.59999999999995,47.829999999999984,4.66,0.0,144,89,19,1,0
2707000500711200,सैदापुर,Saidapura,चांदुर बा,Chamdura Ba,97.42,100.78,31.800000000000004,10.02,0.0,164,77,13,2,0
2707000500711300,बोरगाव मोहना,Boragava Mohana,चांदुर बा,Chamdura Ba,252.6600000000003,327.3199999999999,98.30000000000003,27.06,0.0,374,245,37,5,0
2707000500711400,बेलज,Belaja,चांदुर बा,Chamdura Ba,92.85483699999993,120.47000000000003,57.7,0.0,0.0,218,86,24,0,0
2707000500711500,राजना,Rajana,चांदुर बा,Chamdura Ba,301.27310500000004,439.3500000000003,113.05000000000004,30.339999999999996,17.32,519,328,45,6,1
